,0,1,2,3,>4
public institution of the United States,0.8545454545454545,0.10909090909090909,0.01818181818181818,0.0,0.01818181818181818
county of Illinois,0.8909090909090909,0.10909090909090909,0.0,0.0,0.0
sport competition,0.8363636363636363,0.10909090909090909,0.03636363636363636,0.01818181818181818,0.0
cultural property,0.8909090909090909,0.10909090909090909,0.0,0.0,0.0
organism,0.8727272727272727,0.10909090909090909,0.01818181818181818,0.0,0.0
interaction,0.5272727272727272,0.10909090909090909,0.07272727272727272,0.01818181818181818,0.2727272727272727
architectural structure,0.8909090909090909,0.10909090909090909,0.0,0.0,0.0
apple cultivar,0.8545454545454545,0.10909090909090909,0.03636363636363636,0.0,0.0
legal concept,0.7818181818181819,0.10909090909090909,0.01818181818181818,0.03636363636363636,0.05454545454545454
local government in Pennsylvania,0.2727272727272727,0.10909090909090909,0.10909090909090909,0.07272727272727272,0.43636363636363634
rural area,0.7636363636363637,0.10909090909090909,0.07272727272727272,0.05454545454545454,0.0
asteroid,0.8909090909090909,0.10909090909090909,0.0,0.0,0.0
aerodrome,0.8909090909090909,0.10909090909090909,0.0,0.0,0.0
plant,0.8727272727272727,0.10909090909090909,0.01818181818181818,0.0,0.0
township of Illinois,0.8363636363636363,0.10909090909090909,0.03636363636363636,0.01818181818181818,0.0
comune of Italy,0.8909090909090909,0.10909090909090909,0.0,0.0,0.0
format,0.5272727272727272,0.10909090909090909,0.07272727272727272,0.01818181818181818,0.2727272727272727
form,0.5272727272727272,0.10909090909090909,0.07272727272727272,0.01818181818181818,0.2727272727272727
class or metaclass of Wikidata ontology,0.509090909090909,0.10909090909090909,0.14545454545454545,0.05454545454545454,0.18181818181818182
fossil-fuel power station,0.8181818181818182,0.10909090909090909,0.05454545454545454,0.01818181818181818,0.0
heritage,0.8909090909090909,0.10909090909090909,0.0,0.0,0.0
economic activity,0.8545454545454545,0.09090909090909091,0.03636363636363636,0.0,0.01818181818181818
biological system,0.8909090909090909,0.09090909090909091,0.01818181818181818,0.0,0.0
physical quantity,0.9090909090909091,0.09090909090909091,0.0,0.0,0.0
gas turbine power station,0.8181818181818182,0.09090909090909091,0.07272727272727272,0.01818181818181818,0.0
economic agent,0.8181818181818182,0.09090909090909091,0.07272727272727272,0.01818181818181818,0.0
type of organisation,0.8363636363636363,0.09090909090909091,0.0,0.01818181818181818,0.05454545454545454
symmetric tensor,0.9090909090909091,0.09090909090909091,0.0,0.0,0.0
system,0.8909090909090909,0.09090909090909091,0.0,0.01818181818181818,0.0
hole,0.8909090909090909,0.09090909090909091,0.0,0.01818181818181818,0.0
land,0.8909090909090909,0.09090909090909091,0.01818181818181818,0.0,0.0
football club,0.8545454545454545,0.09090909090909091,0.03636363636363636,0.0,0.01818181818181818
ethnological museum,0.9090909090909091,0.09090909090909091,0.0,0.0,0.0
political concept,0.8909090909090909,0.09090909090909091,0.01818181818181818,0.0,0.0
ecosystem,0.8909090909090909,0.09090909090909091,0.01818181818181818,0.0,0.0
mass media,0.8363636363636363,0.09090909090909091,0.0,0.01818181818181818,0.05454545454545454
lodging,0.8909090909090909,0.09090909090909091,0.0,0.01818181818181818,0.0
fictional humanoid species,0.8545454545454545,0.09090909090909091,0.05454545454545454,0.0,0.0
interpersonal communication,0.8909090909090909,0.09090909090909091,0.01818181818181818,0.0,0.0
theory,0.9090909090909091,0.09090909090909091,0.0,0.0,0.0
collection,0.9090909090909091,0.09090909090909091,0.0,0.0,0.0
discography,0.9090909090909091,0.09090909090909091,0.0,0.0,0.0
electronic media,0.8181818181818182,0.09090909090909091,0.05454545454545454,0.01818181818181818,0.01818181818181818
set,0.8363636363636363,0.09090909090909091,0.05454545454545454,0.0,0.01818181818181818
reference,0.8363636363636363,0.09090909090909091,0.0,0.01818181818181818,0.05454545454545454
free area,0.8727272727272727,0.09090909090909091,0.01818181818181818,0.0,0.01818181818181818
data,0.8363636363636363,0.09090909090909091,0.05454545454545454,0.0,0.01818181818181818
automobile model,0.9090909090909091,0.09090909090909091,0.0,0.0,0.0
abandoned village,0.8727272727272727,0.09090909090909091,0.03636363636363636,0.0,0.0
cancer cell line,0.9090909090909091,0.09090909090909091,0.0,0.0,0.0
scalar magnitude,0.8727272727272727,0.09090909090909091,0.01818181818181818,0.01818181818181818,0.0
manifestation,0.9090909090909091,0.09090909090909091,0.0,0.0,0.0
natural watercourse,0.8909090909090909,0.09090909090909091,0.01818181818181818,0.0,0.0
building,0.9090909090909091,0.09090909090909091,0.0,0.0,0.0
house,0.9090909090909091,0.09090909090909091,0.0,0.0,0.0
industrial building,0.8181818181818182,0.09090909090909091,0.07272727272727272,0.01818181818181818,0.0
rule,0.8909090909090909,0.09090909090909091,0.01818181818181818,0.0,0.0
service,0.9090909090909091,0.09090909090909091,0.0,0.0,0.0
regularity,0.9090909090909091,0.09090909090909091,0.0,0.0,0.0
automobile manufacturer,0.8545454545454545,0.09090909090909091,0.05454545454545454,0.0,0.0
club,0.8545454545454545,0.07272727272727272,0.07272727272727272,0.0,0.0
office building,0.9272727272727272,0.07272727272727272,0.0,0.0,0.0
team,0.9272727272727272,0.07272727272727272,0.0,0.0,0.0
cultivar,0.9272727272727272,0.07272727272727272,0.0,0.0,0.0
natural geographic object,0.9272727272727272,0.07272727272727272,0.0,0.0,0.0
catalog,0.9272727272727272,0.07272727272727272,0.0,0.0,0.0
plant variety,0.5272727272727272,0.07272727272727272,0.14545454545454545,0.0,0.2545454545454545
lineage,0.8727272727272727,0.07272727272727272,0.03636363636363636,0.0,0.01818181818181818
land waters,0.9272727272727272,0.07272727272727272,0.0,0.0,0.0
physical phenomenon,0.9272727272727272,0.07272727272727272,0.0,0.0,0.0
indefinite legal concept,0.9272727272727272,0.07272727272727272,0.0,0.0,0.0
public transport,0.9272727272727272,0.07272727272727272,0.0,0.0,0.0
research object,0.0,0.07272727272727272,0.07272727272727272,0.05454545454545454,0.8
community,0.0,0.07272727272727272,0.07272727272727272,0.07272727272727272,0.7818181818181819
unit,0.0,0.07272727272727272,0.07272727272727272,0.05454545454545454,0.8
private not-for-profit educational institution,0.9272727272727272,0.07272727272727272,0.0,0.0,0.0
cantonal capital of Switzerland,0.9272727272727272,0.07272727272727272,0.0,0.0,0.0
volcanic landform,0.9272727272727272,0.07272727272727272,0.0,0.0,0.0
moor,0.9090909090909091,0.07272727272727272,0.01818181818181818,0.0,0.0
registration district in Sweden,0.9090909090909091,0.07272727272727272,0.01818181818181818,0.0,0.0
administrative territorial entity of Sweden,0.9090909090909091,0.07272727272727272,0.01818181818181818,0.0,0.0
second-order metaclass,0.9272727272727272,0.07272727272727272,0.0,0.0,0.0
commune,0.9090909090909091,0.07272727272727272,0.01818181818181818,0.0,0.0
municipality of Belgium,0.9090909090909091,0.07272727272727272,0.01818181818181818,0.0,0.0
television series episode,0.9090909090909091,0.07272727272727272,0.01818181818181818,0.0,0.0
disaster,0.9090909090909091,0.07272727272727272,0.01818181818181818,0.0,0.0
municipality in Switzerland,0.9272727272727272,0.07272727272727272,0.0,0.0,0.0
former municipality,0.9272727272727272,0.07272727272727272,0.0,0.0,0.0
historical administrative division,0.9272727272727272,0.07272727272727272,0.0,0.0,0.0
county of North Carolina,0.9272727272727272,0.07272727272727272,0.0,0.0,0.0
rock band,0.9272727272727272,0.07272727272727272,0.0,0.0,0.0
dance,0.9272727272727272,0.07272727272727272,0.0,0.0,0.0
animal,0.9272727272727272,0.07272727272727272,0.0,0.0,0.0
barque,0.9090909090909091,0.07272727272727272,0.01818181818181818,0.0,0.0
village of Poland,0.9090909090909091,0.07272727272727272,0.01818181818181818,0.0,0.0
communication technology,0.9090909090909091,0.07272727272727272,0.01818181818181818,0.0,0.0
profession,0.9272727272727272,0.07272727272727272,0.0,0.0,0.0
comic genre,0.9272727272727272,0.07272727272727272,0.0,0.0,0.0
capital,0.9272727272727272,0.07272727272727272,0.0,0.0,0.0
canton of Switzerland,0.9272727272727272,0.07272727272727272,0.0,0.0,0.0
canton,0.9272727272727272,0.07272727272727272,0.0,0.0,0.0
city,0.9272727272727272,0.07272727272727272,0.0,0.0,0.0
county of Indiana,0.9272727272727272,0.07272727272727272,0.0,0.0,0.0
software,0.9090909090909091,0.07272727272727272,0.0,0.0,0.01818181818181818
,0.8909090909090909,0.07272727272727272,0.01818181818181818,0.01818181818181818,0.0
statute,0.9272727272727272,0.07272727272727272,0.0,0.0,0.0
dimensionless quantity,0.8363636363636363,0.07272727272727272,0.07272727272727272,0.01818181818181818,0.0
congress,0.9272727272727272,0.07272727272727272,0.0,0.0,0.0
area of London,0.9272727272727272,0.07272727272727272,0.0,0.0,0.0
ward,0.9272727272727272,0.07272727272727272,0.0,0.0,0.0
constituency,0.9272727272727272,0.07272727272727272,0.0,0.0,0.0
constituency in the United Kingdom,0.9272727272727272,0.07272727272727272,0.0,0.0,0.0
ward or electoral division of the United Kingdom,0.9272727272727272,0.07272727272727272,0.0,0.0,0.0
literary character,0.8909090909090909,0.07272727272727272,0.03636363636363636,0.0,0.0
courthouse,0.9272727272727272,0.07272727272727272,0.0,0.0,0.0
unit of analysis,0.0,0.07272727272727272,0.07272727272727272,0.05454545454545454,0.8
former populated place,0.9272727272727272,0.07272727272727272,0.0,0.0,0.0
administrative territorial entity of Arkansas,0.8727272727272727,0.07272727272727272,0.05454545454545454,0.0,0.0
college,0.9090909090909091,0.07272727272727272,0.01818181818181818,0.0,0.0
county of Arkansas,0.8727272727272727,0.07272727272727272,0.05454545454545454,0.0,0.0
social group,0.0,0.07272727272727272,0.07272727272727272,0.05454545454545454,0.8
fictional human,0.9272727272727272,0.07272727272727272,0.0,0.0,0.0
heliport,0.9272727272727272,0.07272727272727272,0.0,0.0,0.0
document,0.9272727272727272,0.07272727272727272,0.0,0.0,0.0
human settlement,0.0,0.07272727272727272,0.07272727272727272,0.03636363636363636,0.8181818181818182
electronic page,0.8727272727272727,0.07272727272727272,0.03636363636363636,0.01818181818181818,0.0
bay,0.9090909090909091,0.07272727272727272,0.01818181818181818,0.0,0.0
deserted medieval village,0.9272727272727272,0.07272727272727272,0.0,0.0,0.0
biological process,0.9272727272727272,0.07272727272727272,0.0,0.0,0.0
information exchange,0.9272727272727272,0.07272727272727272,0.0,0.0,0.0
public educational institution of the United States,0.9272727272727272,0.07272727272727272,0.0,0.0,0.0
natural process,0.9090909090909091,0.07272727272727272,0.01818181818181818,0.0,0.0
class,0.0,0.05454545454545454,0.05454545454545454,0.18181818181818182,0.7090909090909091
performing arts building,0.9454545454545454,0.05454545454545454,0.0,0.0,0.0
Municipal government in Canada,0.9454545454545454,0.05454545454545454,0.0,0.0,0.0
machine,0.9454545454545454,0.05454545454545454,0.0,0.0,0.0
inhabited area,0.9272727272727272,0.05454545454545454,0.01818181818181818,0.0,0.0
township in the United States,0.9454545454545454,0.05454545454545454,0.0,0.0,0.0
natural disaster,0.9454545454545454,0.05454545454545454,0.0,0.0,0.0
village in the United States,0.9454545454545454,0.05454545454545454,0.0,0.0,0.0
designation for an administrative territorial entity of a single country,0.9454545454545454,0.05454545454545454,0.0,0.0,0.0
volcano,0.9454545454545454,0.05454545454545454,0.0,0.0,0.0
highland,0.9454545454545454,0.05454545454545454,0.0,0.0,0.0
Belgian municipality with city privileges,0.9454545454545454,0.05454545454545454,0.0,0.0,0.0
higher education institution,0.9272727272727272,0.05454545454545454,0.01818181818181818,0.0,0.0
community college,0.9272727272727272,0.05454545454545454,0.01818181818181818,0.0,0.0
local administrative unit in the NUTS system,0.9454545454545454,0.05454545454545454,0.0,0.0,0.0
college town,0.9454545454545454,0.05454545454545454,0.0,0.0,0.0
water tower,0.9454545454545454,0.05454545454545454,0.0,0.0,0.0
communications protocol,0.9454545454545454,0.05454545454545454,0.0,0.0,0.0
public institution,0.9454545454545454,0.05454545454545454,0.0,0.0,0.0
television genre,0.9454545454545454,0.05454545454545454,0.0,0.0,0.0
periodical literature,0.9454545454545454,0.05454545454545454,0.0,0.0,0.0
statistical definition,0.9454545454545454,0.05454545454545454,0.0,0.0,0.0
fortified town,0.9454545454545454,0.05454545454545454,0.0,0.0,0.0
civil engineering construction,0.9454545454545454,0.05454545454545454,0.0,0.0,0.0
physical property,0.9454545454545454,0.05454545454545454,0.0,0.0,0.0
fortification,0.9454545454545454,0.05454545454545454,0.0,0.0,0.0
equipment,0.9454545454545454,0.05454545454545454,0.0,0.0,0.0
economic concept,0.9454545454545454,0.05454545454545454,0.0,0.0,0.0
court decision,0.9454545454545454,0.05454545454545454,0.0,0.0,0.0
horse,0.9454545454545454,0.05454545454545454,0.0,0.0,0.0
legal transaction,0.9454545454545454,0.05454545454545454,0.0,0.0,0.0
massif,0.9454545454545454,0.05454545454545454,0.0,0.0,0.0
fort,0.9454545454545454,0.05454545454545454,0.0,0.0,0.0
LAU 2,0.9454545454545454,0.05454545454545454,0.0,0.0,0.0
United Nations Depository Library,0.9454545454545454,0.05454545454545454,0.0,0.0,0.0
range,0.9454545454545454,0.05454545454545454,0.0,0.0,0.0
competitive examination,0.9272727272727272,0.05454545454545454,0.0,0.0,0.01818181818181818
Wikimedia disambiguation page,0.9454545454545454,0.05454545454545454,0.0,0.0,0.0
telecommunication company,0.9454545454545454,0.05454545454545454,0.0,0.0,0.0
public company,0.9454545454545454,0.05454545454545454,0.0,0.0,0.0
anime television series,0.9454545454545454,0.05454545454545454,0.0,0.0,0.0
Colleges That Change Lives,0.9454545454545454,0.05454545454545454,0.0,0.0,0.0
method,0.9454545454545454,0.05454545454545454,0.0,0.0,0.0
music competition,0.9272727272727272,0.05454545454545454,0.0,0.0,0.01818181818181818
classical music competition,0.9272727272727272,0.05454545454545454,0.0,0.0,0.01818181818181818
fictional pony,0.9454545454545454,0.05454545454545454,0.0,0.0,0.0
technique,0.9272727272727272,0.05454545454545454,0.0,0.0,0.01818181818181818
test,0.9272727272727272,0.05454545454545454,0.0,0.0,0.01818181818181818
magazine genre,0.9272727272727272,0.05454545454545454,0.0,0.0,0.01818181818181818
type of publication,0.9272727272727272,0.05454545454545454,0.0,0.0,0.01818181818181818
administrative subdivision of Wales,0.9454545454545454,0.05454545454545454,0.0,0.0,0.0
community,0.9454545454545454,0.05454545454545454,0.0,0.0,0.0
community,0.9454545454545454,0.05454545454545454,0.0,0.0,0.0
web page,0.9454545454545454,0.05454545454545454,0.0,0.0,0.0
fixed-order metaclass,0.9454545454545454,0.05454545454545454,0.0,0.0,0.0
role,0.9454545454545454,0.05454545454545454,0.0,0.0,0.0
conservatory,0.9454545454545454,0.05454545454545454,0.0,0.0,0.0
non-geologically related mountain range,0.9454545454545454,0.05454545454545454,0.0,0.0,0.0
levee,0.9090909090909091,0.05454545454545454,0.01818181818181818,0.01818181818181818,0.0
probability,0.9454545454545454,0.05454545454545454,0.0,0.0,0.0
literary work,0.9454545454545454,0.05454545454545454,0.0,0.0,0.0
fictional activity,0.9454545454545454,0.05454545454545454,0.0,0.0,0.0
historic district,0.9454545454545454,0.05454545454545454,0.0,0.0,0.0
county of Mississippi,0.9454545454545454,0.05454545454545454,0.0,0.0,0.0
agreement,0.8909090909090909,0.05454545454545454,0.03636363636363636,0.01818181818181818,0.0
sources of international law,0.8909090909090909,0.05454545454545454,0.03636363636363636,0.01818181818181818,0.0
retail location,0.9090909090909091,0.05454545454545454,0.03636363636363636,0.0,0.0
shop,0.9090909090909091,0.05454545454545454,0.03636363636363636,0.0,0.0
snagboat,0.9454545454545454,0.05454545454545454,0.0,0.0,0.0
rural municipality of Canada,0.9090909090909091,0.05454545454545454,0.03636363636363636,0.0,0.0
municipality of New Jersey,0.9090909090909091,0.05454545454545454,0.03636363636363636,0.0,0.0
Wikimedia page,0.8909090909090909,0.05454545454545454,0.03636363636363636,0.01818181818181818,0.0
military airbase,0.9454545454545454,0.05454545454545454,0.0,0.0,0.0
water storage,0.9454545454545454,0.05454545454545454,0.0,0.0,0.0
proposition,0.9454545454545454,0.05454545454545454,0.0,0.0,0.0
criterion,0.9454545454545454,0.05454545454545454,0.0,0.0,0.0
occurrence,0.9454545454545454,0.05454545454545454,0.0,0.0,0.0
film format,0.9454545454545454,0.05454545454545454,0.0,0.0,0.0
size,0.9454545454545454,0.05454545454545454,0.0,0.0,0.0
observable entity,0.9454545454545454,0.05454545454545454,0.0,0.0,0.0
valley,0.9454545454545454,0.05454545454545454,0.0,0.0,0.0
watercourse,0.9454545454545454,0.05454545454545454,0.0,0.0,0.0
duplicate,0.9090909090909091,0.05454545454545454,0.01818181818181818,0.01818181818181818,0.0
physical process,0.9454545454545454,0.05454545454545454,0.0,0.0,0.0
biographical article,0.9454545454545454,0.05454545454545454,0.0,0.0,0.0
relation,0.9454545454545454,0.05454545454545454,0.0,0.0,0.0
mission control center,0.9454545454545454,0.05454545454545454,0.0,0.0,0.0
heritage site,0.9454545454545454,0.05454545454545454,0.0,0.0,0.0
vocal-musical ensemble,0.9454545454545454,0.05454545454545454,0.0,0.0,0.0
SI unit,0.8909090909090909,0.05454545454545454,0.05454545454545454,0.0,0.0
unit of measurement,0.8909090909090909,0.05454545454545454,0.05454545454545454,0.0,0.0
series of creative works,0.9454545454545454,0.05454545454545454,0.0,0.0,0.0
transborder entity,0.9454545454545454,0.05454545454545454,0.0,0.0,0.0
military facility,0.9454545454545454,0.05454545454545454,0.0,0.0,0.0
space,0.9454545454545454,0.05454545454545454,0.0,0.0,0.0
hill,0.9454545454545454,0.05454545454545454,0.0,0.0,0.0
group of fictitious objects,0.9454545454545454,0.05454545454545454,0.0,0.0,0.0
type of manufactured good,0.9454545454545454,0.05454545454545454,0.0,0.0,0.0
association,0.9272727272727272,0.05454545454545454,0.01818181818181818,0.0,0.0
non-governmental organization,0.9454545454545454,0.05454545454545454,0.0,0.0,0.0
sports club,0.8545454545454545,0.05454545454545454,0.05454545454545454,0.03636363636363636,0.0
type,0.9454545454545454,0.05454545454545454,0.0,0.0,0.0
hospital,0.8545454545454545,0.05454545454545454,0.05454545454545454,0.03636363636363636,0.0
health care structure,0.8545454545454545,0.05454545454545454,0.07272727272727272,0.01818181818181818,0.0
estate in land,0.9454545454545454,0.05454545454545454,0.0,0.0,0.0
family,0.9454545454545454,0.05454545454545454,0.0,0.0,0.0
former entity,0.9454545454545454,0.05454545454545454,0.0,0.0,0.0
film,0.9454545454545454,0.05454545454545454,0.0,0.0,0.0
news,0.9272727272727272,0.05454545454545454,0.01818181818181818,0.0,0.0
television series,0.9272727272727272,0.05454545454545454,0.01818181818181818,0.0,0.0
ship class,0.8909090909090909,0.05454545454545454,0.03636363636363636,0.0,0.01818181818181818
action,0.9454545454545454,0.05454545454545454,0.0,0.0,0.0
steam-electric power station,0.9454545454545454,0.05454545454545454,0.0,0.0,0.0
administrative territorial entity of the United Kingdom,0.9090909090909091,0.05454545454545454,0.0,0.0,0.03636363636363636
administrative territorial entity of Michigan,0.9454545454545454,0.05454545454545454,0.0,0.0,0.0
county seat,0.9454545454545454,0.05454545454545454,0.0,0.0,0.0
meaning,0.9454545454545454,0.05454545454545454,0.0,0.0,0.0
Wikipedia language edition,0.9454545454545454,0.05454545454545454,0.0,0.0,0.0
past,0.9454545454545454,0.05454545454545454,0.0,0.0,0.0
component,0.9454545454545454,0.05454545454545454,0.0,0.0,0.0
administrative territorial entity of France,0.9454545454545454,0.05454545454545454,0.0,0.0,0.0
race horse,0.9454545454545454,0.05454545454545454,0.0,0.0,0.0
location,0.01818181818181818,0.05454545454545454,0.01818181818181818,0.03636363636363636,0.8727272727272727
court,0.9454545454545454,0.05454545454545454,0.0,0.0,0.0
geographic location,0.01818181818181818,0.05454545454545454,0.03636363636363636,0.05454545454545454,0.8363636363636363
fact,0.9454545454545454,0.05454545454545454,0.0,0.0,0.0
glacial landform,0.9454545454545454,0.05454545454545454,0.0,0.0,0.0
Thoroughbred,0.9454545454545454,0.05454545454545454,0.0,0.0,0.0
creature,0.9454545454545454,0.05454545454545454,0.0,0.0,0.0
Quaternary science,0.9454545454545454,0.05454545454545454,0.0,0.0,0.0
domesticated animal,0.9454545454545454,0.05454545454545454,0.0,0.0,0.0
meaning,0.9454545454545454,0.05454545454545454,0.0,0.0,0.0
square,0.9272727272727272,0.05454545454545454,0.01818181818181818,0.0,0.0
semantic unit,0.9454545454545454,0.05454545454545454,0.0,0.0,0.0
domesticated mammal,0.9454545454545454,0.05454545454545454,0.0,0.0,0.0
astronomical catalog,0.9636363636363636,0.03636363636363636,0.0,0.0,0.0
arts educational institution,0.9636363636363636,0.03636363636363636,0.0,0.0,0.0
liberal arts college,0.9636363636363636,0.03636363636363636,0.0,0.0,0.0
fortress,0.9636363636363636,0.03636363636363636,0.0,0.0,0.0
inland island,0.9636363636363636,0.03636363636363636,0.0,0.0,0.0
railroad line,0.9636363636363636,0.03636363636363636,0.0,0.0,0.0
length,0.9636363636363636,0.03636363636363636,0.0,0.0,0.0
biological sequence,0.9636363636363636,0.03636363636363636,0.0,0.0,0.0
animal actor,0.9636363636363636,0.03636363636363636,0.0,0.0,0.0
waterway,0.9636363636363636,0.03636363636363636,0.0,0.0,0.0
hazard,0.9636363636363636,0.03636363636363636,0.0,0.0,0.0
risk,0.9636363636363636,0.03636363636363636,0.0,0.0,0.0
shallow,0.9636363636363636,0.03636363636363636,0.0,0.0,0.0
county of Michigan,0.9636363636363636,0.03636363636363636,0.0,0.0,0.0
episode,0.9636363636363636,0.03636363636363636,0.0,0.0,0.0
technical standard,0.9636363636363636,0.03636363636363636,0.0,0.0,0.0
nucleic acid structure,0.9636363636363636,0.03636363636363636,0.0,0.0,0.0
video game developer,0.9636363636363636,0.03636363636363636,0.0,0.0,0.0
newspaper,0.9636363636363636,0.03636363636363636,0.0,0.0,0.0
computer network protocol,0.9636363636363636,0.03636363636363636,0.0,0.0,0.0
shield volcano,0.9636363636363636,0.03636363636363636,0.0,0.0,0.0
moving image,0.9636363636363636,0.03636363636363636,0.0,0.0,0.0
video game character,0.9636363636363636,0.03636363636363636,0.0,0.0,0.0
primary structure,0.9636363636363636,0.03636363636363636,0.0,0.0,0.0
data conversion,0.9636363636363636,0.03636363636363636,0.0,0.0,0.0
daily newspaper,0.9636363636363636,0.03636363636363636,0.0,0.0,0.0
business,0.9454545454545454,0.03636363636363636,0.0,0.0,0.01818181818181818
vegetation zone,0.9636363636363636,0.03636363636363636,0.0,0.0,0.0
list,0.9636363636363636,0.03636363636363636,0.0,0.0,0.0
forest,0.9636363636363636,0.03636363636363636,0.0,0.0,0.0
administrative territorial entity of Belgium,0.9636363636363636,0.03636363636363636,0.0,0.0,0.0
creator,0.9636363636363636,0.03636363636363636,0.0,0.0,0.0
institute,0.9636363636363636,0.03636363636363636,0.0,0.0,0.0
data structure,0.9636363636363636,0.03636363636363636,0.0,0.0,0.0
hypothetical entity,0.9090909090909091,0.03636363636363636,0.05454545454545454,0.0,0.0
observatory,0.9636363636363636,0.03636363636363636,0.0,0.0,0.0
aggregation,0.9636363636363636,0.03636363636363636,0.0,0.0,0.0
human action,0.9636363636363636,0.03636363636363636,0.0,0.0,0.0
orchestra,0.9636363636363636,0.03636363636363636,0.0,0.0,0.0
measure,0.9454545454545454,0.03636363636363636,0.01818181818181818,0.0,0.0
serial,0.9636363636363636,0.03636363636363636,0.0,0.0,0.0
filmmaking,0.9636363636363636,0.03636363636363636,0.0,0.0,0.0
basketball team,0.9636363636363636,0.03636363636363636,0.0,0.0,0.0
musical form,0.9636363636363636,0.03636363636363636,0.0,0.0,0.0
county of Montana,0.9636363636363636,0.03636363636363636,0.0,0.0,0.0
specification,0.9636363636363636,0.03636363636363636,0.0,0.0,0.0
university and college sports club,0.9636363636363636,0.03636363636363636,0.0,0.0,0.0
river island,0.9636363636363636,0.03636363636363636,0.0,0.0,0.0
student society,0.9636363636363636,0.03636363636363636,0.0,0.0,0.0
music venue,0.9636363636363636,0.03636363636363636,0.0,0.0,0.0
township,0.9636363636363636,0.03636363636363636,0.0,0.0,0.0
aptitude,0.9272727272727272,0.03636363636363636,0.0,0.0,0.03636363636363636
mobile technology,0.9636363636363636,0.03636363636363636,0.0,0.0,0.0
code,0.9636363636363636,0.03636363636363636,0.0,0.0,0.0
group of works,0.9636363636363636,0.03636363636363636,0.0,0.0,0.0
science,0.9636363636363636,0.03636363636363636,0.0,0.0,0.0
county of Minnesota,0.9636363636363636,0.03636363636363636,0.0,0.0,0.0
mobile phone generation,0.9636363636363636,0.03636363636363636,0.0,0.0,0.0
distance,0.9636363636363636,0.03636363636363636,0.0,0.0,0.0
goods,0.01818181818181818,0.03636363636363636,0.10909090909090909,0.14545454545454545,0.6909090909090909
plain,0.9636363636363636,0.03636363636363636,0.0,0.0,0.0
biome,0.9636363636363636,0.03636363636363636,0.0,0.0,0.0
air transport infrastructure,0.9636363636363636,0.03636363636363636,0.0,0.0,0.0
title of honor,0.9636363636363636,0.03636363636363636,0.0,0.0,0.0
art museum,0.9636363636363636,0.03636363636363636,0.0,0.0,0.0
railway tunnel,0.9636363636363636,0.03636363636363636,0.0,0.0,0.0
item of collection or exhibition,0.9636363636363636,0.03636363636363636,0.0,0.0,0.0
state school,0.9636363636363636,0.03636363636363636,0.0,0.0,0.0
underground building,0.9636363636363636,0.03636363636363636,0.0,0.0,0.0
township of Canada,0.9636363636363636,0.03636363636363636,0.0,0.0,0.0
item,0.9636363636363636,0.03636363636363636,0.0,0.0,0.0
"version, edition, or translation",0.9636363636363636,0.03636363636363636,0.0,0.0,0.0
level of description,0.9636363636363636,0.03636363636363636,0.0,0.0,0.0
civil parish,0.9636363636363636,0.03636363636363636,0.0,0.0,0.0
cultivated plant,0.9636363636363636,0.03636363636363636,0.0,0.0,0.0
killing,0.9636363636363636,0.03636363636363636,0.0,0.0,0.0
group of organisms known by one particular common name,0.01818181818181818,0.03636363636363636,0.14545454545454545,0.03636363636363636,0.7636363636363637
article,0.9636363636363636,0.03636363636363636,0.0,0.0,0.0
glacier,0.9454545454545454,0.03636363636363636,0.01818181818181818,0.0,0.0
taxon,0.9454545454545454,0.03636363636363636,0.01818181818181818,0.0,0.0
suburb,0.9454545454545454,0.03636363636363636,0.01818181818181818,0.0,0.0
thermodynamic process,0.9636363636363636,0.03636363636363636,0.0,0.0,0.0
cardinal measurement scale,0.9636363636363636,0.03636363636363636,0.0,0.0,0.0
quantity,0.9636363636363636,0.03636363636363636,0.0,0.0,0.0
Transfer operator,0.9636363636363636,0.03636363636363636,0.0,0.0,0.0
mutant,0.9636363636363636,0.03636363636363636,0.0,0.0,0.0
kindred,0.9636363636363636,0.03636363636363636,0.0,0.0,0.0
sibling duo,0.9636363636363636,0.03636363636363636,0.0,0.0,0.0
theatre,0.9636363636363636,0.03636363636363636,0.0,0.0,0.0
passageway,0.9636363636363636,0.03636363636363636,0.0,0.0,0.0
tram stop,0.9636363636363636,0.03636363636363636,0.0,0.0,0.0
two people,0.9636363636363636,0.03636363636363636,0.0,0.0,0.0
national wildlife area of Canada,0.9636363636363636,0.03636363636363636,0.0,0.0,0.0
trail,0.9636363636363636,0.03636363636363636,0.0,0.0,0.0
sports organization,0.9636363636363636,0.03636363636363636,0.0,0.0,0.0
association football club,0.9636363636363636,0.03636363636363636,0.0,0.0,0.0
fictional profession,0.9636363636363636,0.03636363636363636,0.0,0.0,0.0
source,0.9636363636363636,0.03636363636363636,0.0,0.0,0.0
radio program,0.9272727272727272,0.03636363636363636,0.03636363636363636,0.0,0.0
nation,0.9636363636363636,0.03636363636363636,0.0,0.0,0.0
construct,0.9636363636363636,0.03636363636363636,0.0,0.0,0.0
gun violence,0.9636363636363636,0.03636363636363636,0.0,0.0,0.0
fusillade,0.9272727272727272,0.03636363636363636,0.01818181818181818,0.01818181818181818,0.0
municipality,0.9636363636363636,0.03636363636363636,0.0,0.0,0.0
local municipality of Quebec,0.9636363636363636,0.03636363636363636,0.0,0.0,0.0
